time,G(i),H_sun,T2m,WS10m,Int
20181221:2210,0.0,0.0,6.39,0.97,0.0
20181221:2310,0.0,0.0,6.21,0.97,0.0
20181222:0010,0.0,0.0,6.21,0.9,0.0
20181222:0110,0.0,0.0,5.49,0.48,0.0
20181222:0210,0.0,0.0,4.83,0.48,0.0
20181222:0310,0.0,0.0,4.59,0.62,0.0
20181222:0410,0.0,0.0,4.64,0.69,0.0
20181222:0510,0.0,0.0,4.55,0.69,0.0
20181222:0610,0.0,0.0,4.35,0.69,0.0
20181222:0710,0.0,0.0,5.49,0.34,0.0
20181222:0810,42.21,4.75,5.68,0.34,0.0
20181222:0910,36.72,13.24,6.19,0.34,0.0
20181222:1010,53.25,20.01,7.05,0.41,0.0
20181222:1110,58.75,24.48,8.47,0.48,0.0
20181222:1210,82.62,26.15,9.44,0.62,0.0
20181222:1310,112.92,24.8,10.24,0.76,0.0
20181222:1410,113.67,20.61,11.03,0.76,0.0
20181222:1510,74.66,14.07,11.23,0.76,0.0
20181222:1610,22.95,5.74,10.83,0.97,0.0
20181222:1710,0.0,0.0,9.68,1.31,0.0
20181222:1810,0.0,0.0,8.07,1.24,0.0
20181222:1910,0.0,0.0,7.3,0.69,0.0
20181222:2010,0.0,0.0,7.0,0.14,0.0
20181222:2110,0.0,0.0,6.57,0.48,0.0
20181222:2210,0.0,0.0,5.56,0.97,0.0
20181222:2310,0.0,0.0,4.88,0.97,0.0
20181223:0010,0.0,0.0,4.32,0.97,0.0
20181223:0110,0.0,0.0,4.07,0.83,0.0
20181223:0210,0.0,0.0,3.71,0.76,0.0
20181223:0310,0.0,0.0,3.52,0.83,0.0
20181223:0410,0.0,0.0,3.5,0.76,0.0
20181223:0510,0.0,0.0,3.46,0.83,0.0
20181223:0610,0.0,0.0,3.42,0.83,0.0
20181223:0710,0.0,0.0,1.77,0.9,0.0
20181223:0810,8.26,4.69,1.75,1.03,0.0
20181223:0910,65.18,13.19,3.25,0.97,0.0
20181223:1010,215.75,19.97,4.94,0.97,0.0
20181223:1110,469.67,24.46,6.53,0.9,0.0
20181223:1210,642.56,26.15,8.57,0.69,0.0
20181223:1310,815.36,24.83,9.98,0.62,0.0
20181223:1410,556.14,20.66,11.09,0.62,0.0
20181223:1510,432.42,14.13,11.45,0.62,0.0
20181223:1610,236.44,5.81,11.01,0.76,0.0
20181223:1710,0.0,0.0,9.54,0.9,0.0
20181223:1810,0.0,0.0,9.09,0.55,0.0
20181223:1910,0.0,0.0,7.44,0.34,0.0
20181223:2010,0.0,0.0,6.8,0.34,0.0
20181223:2110,0.0,0.0,5.5,1.03,0.0
20181223:2210,0.0,0.0,4.11,1.31,0.0
20181223:2310,0.0,0.0,3.68,1.24,0.0
20181224:0010,0.0,0.0,3.27,1.24,0.0
20181224:0110,0.0,0.0,2.72,1.31,0.0
20181224:0210,0.0,0.0,2.58,1.24,0.0
20181224:0310,0.0,0.0,2.38,1.24,0.0
20181224:0410,0.0,0.0,2.05,1.24,0.0
20181224:0510,0.0,0.0,1.48,1.31,0.0
20181224:0610,0.0,0.0,0.9,1.38,0.0
20181224:0710,0.0,0.0,0.31,1.17,0.0
20181224:0810,74.44,4.62,0.23,1.1,0.0
20181224:0910,534.25,13.14,2.55,0.62,0.0
20181224:1010,676.55,19.94,5.94,0.48,0.0
20181224:1110,814.62,24.45,9.1,0.48,0.0
20181224:1210,861.2,26.16,11.3,0.41,0.0
20181224:1310,719.96,24.86,12.88,0.41,0.0
20181224:1410,586.02,20.71,13.81,0.28,0.0
20181224:1510,399.94,14.2,14.12,0.14,0.0
20181224:1610,252.46,5.89,13.41,0.9,0.0
20181224:1710,0.0,0.0,11.45,0.9,0.0
20181224:1810,0.0,0.0,11.12,0.34,0.0
20181224:1910,0.0,0.0,9.48,0.41,0.0
20181224:2010,0.0,0.0,8.29,0.76,0.0
20181224:2110,0.0,0.0,5.97,1.17,0.0
20181224:2210,0.0,0.0,4.44,1.24,0.0
20181224:2310,0.0,0.0,3.06,1.52,0.0
20181225:0010,0.0,0.0,2.61,1.59,0.0
20181225:0110,0.0,0.0,2.45,1.52,0.0
20181225:0210,0.0,0.0,2.27,1.52,0.0
20181225:0310,0.0,0.0,2.32,1.45,0.0
20181225:0410,0.0,0.0,2.39,1.52,0.0
20181225:0510,0.0,0.0,2.24,1.59,0.0
20181225:0610,0.0,0.0,2.27,1.59,0.0
20181225:0710,0.0,0.0,1.97,1.45,0.0
20181225:0810,42.72,4.57,2.67,1.24,0.0
20181225:0910,543.14,13.1,3.99,1.03,0.0
20181225:1010,525.16,19.91,6.42,0.9,0.0
20181225:1110,759.46,24.44,9.43,0.83,0.0
20181225:1210,861.34,26.18,11.63,0.76,0.0
20181225:1310,770.87,24.9,13.09,0.69,0.0
20181225:1410,765.75,20.78,13.68,0.62,0.0
20181225:1510,418.93,14.28,13.82,0.76,0.0
20181225:1610,204.19,5.98,13.16,1.03,0.0
20181225:1710,0.0,0.0,11.03,1.38,0.0
20181225:1810,0.0,0.0,9.1,1.72,0.0
20181225:1910,0.0,0.0,7.29,1.86,0.0
20181225:2010,0.0,0.0,6.13,1.79,0.0
20181225:2110,0.0,0.0,5.41,1.59,0.0
20181225:2210,0.0,0.0,4.94,1.59,0.0
20181225:2310,0.0,0.0,4.61,1.59,0.0
20181226:0010,0.0,0.0,4.35,1.52,0.0
20181226:0110,0.0,0.0,4.25,1.38,0.0
20181226:0210,0.0,0.0,4.13,1.24,0.0
20181226:0310,0.0,0.0,3.49,1.31,0.0
20181226:0410,0.0,0.0,2.93,1.31,0.0
20181226:0510,0.0,0.0,2.73,1.31,0.0
20181226:0610,0.0,0.0,2.34,1.38,0.0
20181226:0710,0.0,0.0,2.24,1.31,0.0
20181226:0810,105.57,4.52,2.39,1.17,0.0
20181226:0910,518.22,13.06,4.13,0.69,0.0
20181226:1010,712.05,19.89,6.15,0.48,0.0
20181226:1110,888.2,24.45,8.56,0.48,0.0
20181226:1210,848.5,26.21,10.15,0.62,0.0
20181226:1310,868.05,24.95,11.22,0.62,0.0
20181226:1410,679.57,20.85,11.88,0.55,0.0
20181226:1510,596.2,14.36,12.02,0.62,0.0
20181226:1610,21.11,6.07,11.49,0.83,0.0
20181226:1710,0.0,0.0,9.99,1.17,0.0
20181226:1810,0.0,0.0,8.77,0.97,0.0
20181226:1910,0.0,0.0,8.41,0.48,0.0
20181226:2010,0.0,0.0,7.66,0.28,0.0
20181226:2110,0.0,0.0,6.84,0.76,0.0
20181226:2210,0.0,0.0,5.22,1.1,0.0
20181226:2310,0.0,0.0,3.5,1.31,0.0
20181227:0010,0.0,0.0,2.52,1.38,0.0
20181227:0110,0.0,0.0,1.78,1.38,0.0
20181227:0210,0.0,0.0,1.28,1.31,0.0
20181227:0310,0.0,0.0,0.85,1.24,0.0
20181227:0410,0.0,0.0,0.59,1.17,0.0
20181227:0510,0.0,0.0,0.38,1.1,0.0
20181227:0610,0.0,0.0,0.28,1.03,0.0
20181227:0710,0.0,0.0,-0.01,0.9,0.0
20181227:0810,133.84,4.47,0.0,0.9,0.0
20181227:0910,523.79,13.03,1.72,0.41,0.0
20181227:1010,603.14,19.88,4.86,0.34,0.0
20181227:1110,758.67,24.46,7.52,0.48,0.0
20181227:1210,959.11,26.25,9.11,0.76,0.0
20181227:1310,772.79,25.01,9.88,0.97,0.0
20181227:1410,604.79,20.92,10.48,0.97,0.0
20181227:1510,559.04,14.45,10.62,0.97,0.0
20181227:1610,267.85,6.17,10.1,1.03,0.0
20181227:1710,0.0,0.0,8.62,1.24,0.0
20181227:1810,0.0,0.0,7.4,0.97,0.0
20181227:1910,0.0,0.0,7.82,0.83,0.0
20181227:2010,0.0,0.0,6.97,0.41,0.0
20181227:2110,0.0,0.0,6.17,0.48,0.0
20181227:2210,0.0,0.0,4.94,0.97,0.0
20181227:2310,0.0,0.0,2.33,1.31,0.0
20181228:0010,0.0,0.0,0.97,1.31,0.0
20181228:0110,0.0,0.0,0.11,1.38,0.0
20181228:0210,0.0,0.0,-0.2,1.45,0.0
20181228:0310,0.0,0.0,-0.43,1.38,0.0
20181228:0410,0.0,0.0,-0.76,1.45,0.0
20181228:0510,0.0,0.0,-1.05,1.45,0.0
20181228:0610,0.0,0.0,-1.27,1.52,0.0
20181228:0710,0.0,0.0,-0.97,1.45,0.0
20181228:0810,126.94,4.44,-0.97,1.45,0.0
20181228:0910,517.83,13.01,1.5,1.1,0.0
20181228:1010,728.29,19.88,5.43,1.1,0.0
20181228:1110,840.46,24.48,8.7,1.38,0.0
20181228:1210,898.92,26.29,10.9,1.72,0.0
20181228:1310,870.93,25.08,12.15,2.07,0.0
20181228:1410,747.47,21.0,12.91,2.34,0.0
20181228:1510,541.78,14.55,12.86,2.34,0.0
20181228:1610,288.97,6.27,12.21,2.14,0.0
20181228:1710,0.0,0.0,10.27,2.28,0.0
20181228:1810,0.0,0.0,8.52,2.21,0.0
20181228:1910,0.0,0.0,7.26,2.34,0.0
20181228:2010,0.0,0.0,6.48,2.41,0.0
20181228:2110,0.0,0.0,5.8,2.41,0.0
20181228:2210,0.0,0.0,5.4,2.28,0.0
20181228:2310,0.0,0.0,5.53,2.07,0.0
20181229:0010,0.0,0.0,5.57,1.93,0.0
20181229:0110,0.0,0.0,5.8,1.86,0.0
20181229:0210,0.0,0.0,5.87,1.86,0.0
20181229:0310,0.0,0.0,5.77,1.79,0.0
20181229:0410,0.0,0.0,4.95,1.86,0.0
20181229:0510,0.0,0.0,4.37,1.79,0.0
20181229:0610,0.0,0.0,4.01,1.72,0.0
20181229:0710,0.0,0.0,4.41,2.14,0.0
20181229:0810,127.34,4.4,3.6,2.07,0.0
20181229:0910,509.34,12.99,4.76,1.66,0.0
20181229:1010,730.05,19.88,8.09,1.93,0.0
20181229:1110,843.96,24.5,9.52,2.76,0.0
20181229:1210,886.82,26.34,10.7,2.62,0.0
20181229:1310,867.73,25.15,11.45,2.41,0.0
20181229:1410,738.28,21.09,12.14,2.28,0.0
20181229:1510,534.84,14.65,12.32,2.14,0.0
20181229:1610,286.97,6.38,11.66,1.59,0.0
20181229:1710,0.0,0.0,10.05,2.0,0.0
20181229:1810,0.0,0.0,8.06,2.14,0.0
20181229:1910,0.0,0.0,6.91,2.0,0.0
20181229:2010,0.0,0.0,5.85,2.34,0.0
20181229:2110,0.0,0.0,5.28,2.62,0.0
20181229:2210,0.0,0.0,4.62,2.55,0.0
20181229:2310,0.0,0.0,3.81,2.34,0.0
20181230:0010,0.0,0.0,3.14,2.28,0.0
20181230:0110,0.0,0.0,2.62,2.28,0.0
20181230:0210,0.0,0.0,2.15,2.21,0.0
20181230:0310,0.0,0.0,1.84,1.93,0.0
20181230:0410,0.0,0.0,1.46,1.79,0.0
20181230:0510,0.0,0.0,1.11,1.72,0.0
20181230:0610,0.0,0.0,0.74,1.66,0.0
20181230:0710,0.0,0.0,-0.02,1.86,0.0
20181230:0810,133.7,4.38,-0.12,1.86,0.0
20181230:0910,529.26,12.98,1.87,1.45,0.0
20181230:1010,741.7,19.89,6.1,1.45,0.0
20181230:1110,844.66,24.54,8.94,1.59,0.0
20181230:1210,903.42,26.4,11.05,1.52,0.0
20181230:1310,879.84,25.23,12.55,1.45,0.0
20181230:1410,756.24,21.19,13.4,1.31,0.0
20181230:1510,557.82,14.76,13.64,1.17,0.0
20181230:1610,301.41,6.5,13.07,0.62,0.0
20181230:1710,0.0,0.0,12.51,0.34,0.0
20181230:1810,0.0,0.0,11.5,0.83,0.0
20181230:1910,0.0,0.0,7.9,1.66,0.0
20181230:2010,0.0,0.0,4.8,2.28,0.0
20181230:2110,0.0,0.0,3.62,2.28,0.0
20181230:2210,0.0,0.0,2.77,2.21,0.0
20181230:2310,0.0,0.0,2.19,2.07,0.0
20181231:0010,0.0,0.0,1.75,2.0,0.0
20181231:0110,0.0,0.0,1.45,1.86,0.0
20181231:0210,0.0,0.0,1.27,1.72,0.0
20181231:0310,0.0,0.0,1.21,1.66,0.0
20181231:0410,0.0,0.0,1.59,1.45,0.0
20181231:0510,0.0,0.0,1.63,1.38,0.0
20181231:0610,0.0,0.0,1.75,1.24,0.0
20181231:0710,0.0,0.0,-0.24,1.03,0.0
20181231:0810,133.83,4.36,-0.03,0.97,0.0
20181231:0910,518.07,12.98,1.63,0.69,0.0
20181231:1010,741.28,19.91,4.98,0.41,0.0
20181231:1110,854.72,24.58,8.2,0.21,0.0
20181231:1210,906.13,26.46,10.55,0.14,0.0
20181231:1310,889.38,25.32,12.11,0.41,0.0
20181231:1410,766.1,21.3,12.97,0.62,0.0
20181231:1510,568.26,14.87,13.03,0.83,0.0
20181231:1610,310.59,6.62,12.13,1.1,0.0
20181231:1710,0.0,0.0,9.79,1.31,0.0
20181231:1810,0.0,0.0,9.08,1.03,0.0
20181231:1910,0.0,0.0,8.89,0.62,0.0
20181231:2010,0.0,0.0,7.68,0.21,0.0
20181231:2110,0.0,0.0,6.52,0.69,0.0
20181231:2210,0.0,0.0,4.96,1.1,0.0
20181231:2310,0.0,0.0,2.31,1.31,0.0
20190101:0010,0.0,0.0,0.86,1.24,0.0
20190101:0110,0.0,0.0,0.3,1.17,0.0
20190101:0210,0.0,0.0,0.0,1.17,0.0
20190101:0310,0.0,0.0,-0.2,1.1,0.0
20190101:0410,0.0,0.0,-0.5,1.1,0.0
20190101:0510,0.0,0.0,-0.79,1.1,0.0
20190101:0610,0.0,0.0,-0.79,1.1,0.0
20190101:0710,0.0,0.0,-1.39,1.1,0.0
20190101:0810,202.78,4.34,-1.29,1.03,0.0
20190101:0910,515.11,12.98,0.86,0.62,0.0
20190101:1010,731.69,19.94,4.35,0.41,0.0
20190101:1110,865.6,24.64,7.18,0.41,0.0
20190101:1210,926.55,26.56,9.04,0.48,0.0
20190101:1310,894.08,25.44,10.38,0.55,0.0
20190101:1410,770.81,21.43,11.19,0.83,0.0
20190101:1510,578.55,15.02,11.32,1.03,0.0
20190101:1610,285.52,6.78,10.43,1.38,0.0
20190101:1710,0.0,0.0,8.66,1.79,0.0
20190101:1810,0.0,0.0,6.36,1.52,0.0
20190101:1910,0.0,0.0,7.01,0.55,0.0
20190101:2010,0.0,0.0,6.06,0.34,0.0
20190101:2110,0.0,0.0,4.31,0.97,0.0
20190101:2210,0.0,0.0,2.28,1.1,0.0
20190101:2310,0.0,0.0,0.8,1.24,0.0
20190102:0010,0.0,0.0,-0.14,1.31,0.0
20190102:0110,0.0,0.0,-0.69,1.31,0.0
20190102:0210,0.0,0.0,-1.02,1.31,0.0
20190102:0310,0.0,0.0,-1.23,1.31,0.0
20190102:0410,0.0,0.0,-1.48,1.38,0.0
20190102:0510,0.0,0.0,-1.83,1.45,0.0
20190102:0610,0.0,0.0,-2.06,1.45,0.0
20190102:0710,0.0,0.0,-2.39,1.52,0.0
20190102:0810,204.19,4.34,-2.5,1.45,0.0
20190102:0910,509.28,12.99,-0.61,1.03,0.0
20190102:1010,744.19,19.97,3.15,0.83,0.0
20190102:1110,881.33,24.7,5.71,0.62,0.0
20190102:1210,948.56,26.64,7.52,0.48,0.0
20190102:1310,902.56,25.54,8.91,0.55,0.0
20190102:1410,779.71,21.55,9.68,0.55,0.0
20190102:1510,587.94,15.15,10.01,0.41,0.0
20190102:1610,291.9,6.91,9.6,0.28,0.0
20190102:1710,0.0,0.0,8.41,0.28,0.0
20190102:1810,0.0,0.0,6.63,0.69,0.0
20190102:1910,0.0,0.0,4.06,1.38,0.0
20190102:2010,0.0,0.0,1.59,1.86,0.0
20190102:2110,0.0,0.0,0.74,2.07,0.0
20190102:2210,0.0,0.0,0.39,2.21,0.0
20190102:2310,0.0,0.0,0.34,2.34,0.0
20190103:0010,0.0,0.0,0.13,2.34,0.0
20190103:0110,0.0,0.0,0.0,2.48,0.0
20190103:0210,0.0,0.0,-0.13,2.48,0.0
20190103:0310,0.0,0.0,-0.4,2.41,0.0
20190103:0410,0.0,0.0,-0.75,2.21,0.0
20190103:0510,0.0,0.0,-1.08,2.14,0.0
20190103:0610,0.0,0.0,-1.31,2.0,0.0
20190103:0710,0.0,0.0,-1.49,1.86,0.0
20190103:0810,201.9,4.34,-1.42,1.79,0.0
20190103:0910,504.92,13.01,0.66,1.24,0.0
20190103:1010,739.37,20.01,4.38,1.03,0.0
20190103:1110,882.48,24.76,6.74,0.97,0.0
20190103:1210,936.82,26.73,8.7,0.83,0.0
20190103:1310,899.95,25.65,10.16,0.83,0.0
20190103:1410,778.44,21.68,10.87,1.17,0.0
20190103:1510,296.93,15.28,10.95,1.38,0.0
20190103:1610,59.89,7.04,10.31,1.17,0.0
20190103:1710,0.0,0.0,8.43,1.17,0.0
20190103:1810,0.0,0.0,6.9,1.38,0.0
20190103:1910,0.0,0.0,5.49,1.72,0.0
20190103:2010,0.0,0.0,3.83,1.93,0.0
20190103:2110,0.0,0.0,2.52,1.86,0.0
20190103:2210,0.0,0.0,1.59,1.72,0.0
20190103:2310,0.0,0.0,0.95,1.59,0.0
20190104:0010,0.0,0.0,0.65,1.45,0.0
20190104:0110,0.0,0.0,0.29,1.38,0.0
20190104:0210,0.0,0.0,-0.07,1.38,0.0
20190104:0310,0.0,0.0,-0.38,1.38,0.0
20190104:0410,0.0,0.0,-0.42,1.24,0.0
20190104:0510,0.0,0.0,-0.19,1.1,0.0
20190104:0610,0.0,0.0,-0.12,0.97,0.0
20190104:0710,0.0,0.0,-1.08,0.97,0.0
20190104:0810,216.97,4.34,-0.82,0.83,0.0
20190104:0910,519.99,13.04,0.58,0.34,0.0
20190104:1010,748.89,20.06,3.68,0.34,0.0
20190104:1110,887.3,24.83,6.23,0.41,0.0
20190104:1210,950.07,26.83,8.08,0.21,0.0
20190104:1310,918.96,25.77,9.49,0.21,0.0
20190104:1410,791.59,21.81,10.34,0.28,0.0
20190104:1510,594.1,15.42,10.61,0.41,0.0
20190104:1610,315.0,7.19,10.03,0.9,0.0
20190104:1710,0.0,0.0,8.28,1.45,0.0
20190104:1810,0.0,0.0,6.53,1.1,0.0
20190104:1910,0.0,0.0,6.49,0.69,0.0
20190104:2010,0.0,0.0,5.39,0.28,0.0
20190104:2110,0.0,0.0,3.86,0.55,0.0
20190104:2210,0.0,0.0,2.42,0.69,0.0
20190104:2310,0.0,0.0,0.94,1.03,0.0
20190105:0010,0.0,0.0,-0.6,1.1,0.0
20190105:0110,0.0,0.0,-1.1,1.1,0.0
20190105:0210,0.0,0.0,-1.12,1.03,0.0
20190105:0310,0.0,0.0,-1.78,1.17,0.0
20190105:0410,0.0,0.0,-2.19,1.31,0.0
20190105:0510,0.0,0.0,-2.15,1.24,0.0
20190105:0610,0.0,0.0,-1.8,1.03,0.0
20190105:0710,0.0,0.0,-2.42,1.17,0.0
20190105:0810,215.83,4.36,-2.33,1.03,0.0
20190105:0910,518.16,13.07,-0.16,0.62,0.0
20190105:1010,748.46,20.12,3.36,0.34,0.0
20190105:1110,873.12,24.91,6.16,0.28,0.0
20190105:1210,949.92,26.93,8.07,0.28,0.0
20190105:1310,912.91,25.89,9.33,0.41,0.0
20190105:1410,792.84,21.95,10.19,0.62,0.0
20190105:1510,599.98,15.57,10.45,0.69,0.0
20190105:1610,309.37,7.33,9.75,1.1,0.0
20190105:1710,0.0,0.0,7.74,1.38,0.0
20190105:1810,0.0,0.0,5.84,1.03,0.0
20190105:1910,0.0,0.0,5.71,0.62,0.0
20190105:2010,0.0,0.0,4.1,0.83,0.0
20190105:2110,0.0,0.0,2.56,1.03,0.0
20190105:2210,0.0,0.0,0.23,1.45,0.0
20190105:2310,0.0,0.0,-1.14,1.52,0.0
20190106:0010,0.0,0.0,-1.66,1.52,0.0
20190106:0110,0.0,0.0,-2.03,1.59,0.0
20190106:0210,0.0,0.0,-2.21,1.59,0.0
20190106:0310,0.0,0.0,-2.32,1.52,0.0
20190106:0410,0.0,0.0,-2.34,1.38,0.0
20190106:0510,0.0,0.0,-2.27,1.24,0.0
20190106:0610,0.0,0.0,-2.27,1.17,0.0
20190106:0710,0.0,0.0,-3.18,1.45,0.0
20190106:0810,210.39,4.37,-3.27,1.38,0.0
20190106:0910,510.42,13.11,-1.11,0.83,0.0
20190106:1010,753.2,20.18,2.64,0.55,0.0
20190106:1110,893.87,25.0,5.62,0.41,0.0
20190106:1210,963.89,27.04,7.76,0.28,0.0
20190106:1310,921.25,26.03,9.16,0.34,0.0
20190106:1410,800.77,22.09,10.04,0.48,0.0
20190106:1510,614.5,15.72,10.15,0.21,0.0
20190106:1610,314.41,7.49,9.41,0.48,0.0
20190106:1710,0.0,0.0,7.15,0.69,0.0
20190106:1810,0.0,0.0,4.43,1.03,0.0
20190106:1910,0.0,0.0,1.55,1.79,0.0
20190106:2010,0.0,0.0,0.02,1.86,0.0
20190106:2110,0.0,0.0,-0.93,1.86,0.0
20190106:2210,0.0,0.0,-1.46,1.93,0.0
20190106:2310,0.0,0.0,-1.83,1.86,0.0
20190107:0010,0.0,0.0,-2.01,1.79,0.0
20190107:0110,0.0,0.0,-2.15,1.72,0.0
20190107:0210,0.0,0.0,-2.31,1.72,0.0
20190107:0310,0.0,0.0,-2.38,1.72,0.0
20190107:0410,0.0,0.0,-2.45,1.66,0.0
20190107:0510,0.0,0.0,-2.54,1.66,0.0
20190107:0610,0.0,0.0,-2.59,1.66,0.0
20190107:0710,0.0,0.0,-2.64,1.66,0.0
20190107:0810,203.02,4.4,-2.82,1.66,0.0
20190107:0910,523.8,13.15,-0.7,1.38,0.0
20190107:1010,760.67,20.25,3.81,1.17,0.0
20190107:1110,882.37,25.1,6.99,1.03,0.0
20190107:1210,954.1,27.16,9.02,0.9,0.0
20190107:1310,918.84,26.17,10.33,0.76,0.0
20190107:1410,792.5,22.24,11.05,0.69,0.0
20190107:1510,612.75,15.87,11.24,0.62,0.0
20190107:1610,321.31,7.64,10.69,0.55,0.0
20190107:1710,0.0,0.0,8.42,1.1,0.0
20190107:1810,0.0,0.0,4.94,1.86,0.0
20190107:1910,0.0,0.0,2.86,1.93,0.0
20190107:2010,0.0,0.0,1.43,1.93,0.0
20190107:2110,0.0,0.0,0.41,2.0,0.0
20190107:2210,0.0,0.0,-0.33,2.0,0.0
20190107:2310,0.0,0.0,-0.86,1.93,0.0
20190108:0010,0.0,0.0,-1.22,1.86,0.0
20190108:0110,0.0,0.0,-1.4,1.79,0.0
20190108:0210,0.0,0.0,-1.55,1.72,0.0
20190108:0310,0.0,0.0,-1.62,1.66,0.0
20190108:0410,0.0,0.0,-1.81,1.66,0.0
20190108:0510,0.0,0.0,-1.94,1.59,0.0
20190108:0610,0.0,0.0,-1.93,1.52,0.0
20190108:0710,0.0,0.0,-1.81,1.45,0.0
20190108:0810,214.81,4.43,-1.9,1.31,0.0
20190108:0910,512.54,13.2,0.32,0.9,0.0
20190108:1010,747.9,20.32,3.93,0.76,0.0
20190108:1110,883.5,25.2,6.37,0.69,0.0
20190108:1210,939.98,27.29,8.07,0.41,0.0
20190108:1310,898.59,26.31,9.33,0.21,0.0
20190108:1410,793.82,22.4,10.28,0.28,0.0
20190108:1510,598.66,16.03,10.79,0.28,0.0
20190108:1610,311.39,7.8,10.39,0.9,0.0
20190108:1710,0.0,0.0,8.31,1.24,0.0
20190108:1810,0.0,0.0,6.16,1.1,0.0
20190108:1910,0.0,0.0,4.92,1.31,0.0
20190108:2010,0.0,0.0,3.34,1.31,0.0
20190108:2110,0.0,0.0,1.97,1.38,0.0
20190108:2210,0.0,0.0,0.48,1.52,0.0
20190108:2310,0.0,0.0,-0.42,1.66,0.0
20190109:0010,0.0,0.0,-0.76,1.66,0.0
20190109:0110,0.0,0.0,-1.01,1.66,0.0
20190109:0210,0.0,0.0,-1.18,1.72,0.0
20190109:0310,0.0,0.0,-1.16,1.59,0.0
20190109:0410,0.0,0.0,-1.14,1.45,0.0
20190109:0510,0.0,0.0,-1.18,1.38,0.0
20190109:0610,0.0,0.0,-1.32,1.38,0.0
20190109:0710,0.0,0.0,-0.76,1.38,0.0
20190109:0810,195.28,4.47,-0.45,1.17,0.0
20190109:0910,505.89,13.26,1.82,0.48,0.0
20190109:1010,733.79,20.4,4.15,0.21,0.0
20190109:1110,881.31,25.31,6.11,0.28,0.0
20190109:1210,939.59,27.42,8.14,0.83,0.0
20190109:1310,911.43,26.46,9.61,1.79,0.0
20190109:1410,823.41,22.56,10.62,2.55,0.0
20190109:1510,571.94,16.2,10.95,2.83,0.0
20190109:1610,161.08,7.97,10.3,2.41,0.0
20190109:1710,0.0,0.0,8.4,2.48,0.0
20190109:1810,0.0,0.0,6.29,2.21,0.0
20190109:1910,0.0,0.0,5.66,2.41,0.0
20190109:2010,0.0,0.0,4.23,1.93,0.0
20190109:2110,0.0,0.0,3.19,1.86,0.0
20190109:2210,0.0,0.0,2.09,1.93,0.0
20190109:2310,0.0,0.0,1.91,1.72,0.0
20190110:0010,0.0,0.0,1.94,1.52,0.0
20190110:0110,0.0,0.0,1.83,1.31,0.0
20190110:0210,0.0,0.0,2.75,0.97,0.0
20190110:0310,0.0,0.0,1.41,1.24,0.0
20190110:0410,0.0,0.0,0.99,1.17,0.0
20190110:0510,0.0,0.0,-0.06,1.31,0.0
20190110:0610,0.0,0.0,-1.28,1.66,0.0
20190110:0710,0.0,0.0,-1.5,2.14,0.0
20190110:0810,208.24,4.51,-1.11,2.34,0.0
20190110:0910,535.19,13.33,1.26,2.34,0.0
20190110:1010,717.52,20.49,4.33,2.28,0.0
20190110:1110,895.57,25.42,5.95,3.03,0.0
20190110:1210,942.31,27.56,7.18,2.97,0.0
20190110:1310,893.34,26.62,8.11,3.03,0.0
20190110:1410,791.43,22.73,8.48,3.1,0.0
20190110:1510,603.44,16.37,8.38,3.1,0.0
20190110:1610,335.74,8.14,7.75,2.76,0.0
20190110:1710,0.0,0.0,6.11,2.55,0.0
20190110:1810,0.0,0.0,4.31,2.62,0.0
20190110:1910,0.0,0.0,3.45,2.97,0.0
20190110:2010,0.0,0.0,2.28,2.69,0.0
20190110:2110,0.0,0.0,0.95,2.28,0.0
20190110:2210,0.0,0.0,-0.48,1.93,0.0
20190110:2310,0.0,0.0,-1.23,1.72,0.0
20190111:0010,0.0,0.0,-1.56,1.59,0.0
20190111:0110,0.0,0.0,-1.35,1.24,0.0
20190111:0210,0.0,0.0,-0.59,0.97,0.0
20190111:0310,0.0,0.0,-0.82,0.97,0.0
20190111:0410,0.0,0.0,-1.07,0.97,0.0
20190111:0510,0.0,0.0,-1.17,0.83,0.0
20190111:0610,0.0,0.0,-1.22,0.83,0.0
20190111:0710,0.0,0.0,-2.91,1.72,0.0
20190111:0810,220.46,4.56,-2.94,1.66,0.0
20190111:0910,516.58,13.4,-0.83,1.1,0.0
20190111:1010,747.24,20.59,2.37,1.31,0.0
20190111:1110,889.51,25.55,3.99,2.28,0.0
20190111:1210,956.43,27.71,5.23,2.55,0.0
20190111:1310,935.56,26.79,6.17,2.48,0.0
20190111:1410,806.17,22.91,6.83,2.48,0.0
20190111:1510,617.32,16.55,6.98,2.55,0.0
20190111:1610,352.41,8.32,6.15,2.07,0.0
20190111:1710,0.0,0.0,4.16,2.48,0.0
20190111:1810,0.0,0.0,2.33,2.34,0.0
20190111:1910,0.0,0.0,1.74,1.93,0.0
20190111:2010,0.0,0.0,0.46,1.72,0.0
20190111:2110,0.0,0.0,-0.4,1.52,0.0
20190111:2210,0.0,0.0,-0.67,1.31,0.0
20190111:2310,0.0,0.0,-0.78,1.17,0.0
20190112:0010,0.0,0.0,-1.14,1.24,0.0
20190112:0110,0.0,0.0,-1.43,1.31,0.0
20190112:0210,0.0,0.0,-1.49,1.38,0.0
20190112:0310,0.0,0.0,-1.72,1.45,0.0
20190112:0410,0.0,0.0,-1.77,1.52,0.0
20190112:0510,0.0,0.0,-1.99,1.59,0.0
20190112:0610,0.0,0.0,-1.98,1.52,0.0
